osm_id,name,amenity_type,amenity,wheelchair,toilets:wheelchair,opening_hours,operator,description,is_accessible,latitude,longitude
node/1845026194,Bench,bench,bench,,,,,,False,-37.8573435,144.7349177
node/1845026196,Bench,bench,bench,,,,,,False,-37.8573479,144.7329748
node/1845026197,Bench,bench,bench,,,,,,False,-37.8573663,144.7348638
node/1845026198,Bench,bench,bench,,,,,,False,-37.8573819,144.7329815
node/1845263376,Bench,bench,bench,,,,,,False,-37.7627947,145.0264204
node/1925161932,Bench,bench,bench,,,,,,False,-37.8669769,144.6684848
node/1962466075,Bench,bench,bench,,,,,,False,-37.8822601,144.7492307
node/1962466274,Bench,bench,bench,,,,,,False,-37.8824344,144.7494069
node/1999639831,Bench,bench,bench,,,,,,False,-37.9855765,145.0724766
node/2031365711,Bench,bench,bench,,,,,,False,-37.7802973,144.980047
node/2031365712,Bench,bench,bench,,,,,,False,-37.7802677,144.979827
node/2039261336,Bench,bench,bench,,,,,,False,-37.8699669,145.074875
node/2053403737,Bench,bench,bench,,,,,,False,-37.878877,145.114046
node/2053408219,Bench,bench,bench,,,,,,False,-37.878997,145.113288
node/2053413221,Bench,bench,bench,,,,,,False,-37.879234,145.113918
node/2053450073,Bench,bench,bench,,,,,,False,-37.882965,145.117593
node/2053451404,Bench,bench,bench,,,,,,False,-37.883312,145.1175
node/2053875643,Bench,bench,bench,,,,,,False,-37.8797186,145.1175751
node/2056960269,Bench,bench,bench,,,,,,False,-37.780391,144.9814975
node/2056960271,Bench,bench,bench,,,,,,False,-37.7804418,144.981484
node/2082918102,Bench,bench,bench,,,,,,False,-37.8385025,145.1059552
node/2082918103,Bench,bench,bench,,,,,,False,-37.8383669,145.1057084
node/2082918132,Bench,bench,bench,,,,,,False,-37.8383203,145.1059176
node/2089472912,Bench,bench,bench,,,,,,False,-37.8671274,145.0641366
node/2089475147,Bench,bench,bench,,,,,,False,-37.871068,145.0670896
node/2093038828,Bench,bench,bench,,,,,,False,-37.8201974,144.9694434
node/2097522908,Bench,bench,bench,,,,,,False,-37.77149,144.961674
node/2103415363,Bench,bench,bench,,,,,,False,-37.799211,144.987145
node/2103424350,Bench,bench,bench,,,,,,False,-37.798098,144.9745
node/2103424601,Bench,bench,bench,,,,,,False,-37.7981737,144.9746636
node/2105135979,Bench,bench,bench,,,,,,False,-37.7966151,145.2563638
node/2120443412,Bench,bench,bench,,,,,,False,-37.7809436,144.9864517
node/2120443430,Bench,bench,bench,,,,,,False,-37.7809982,144.9863244
node/2123503871,Bench,bench,bench,,,,,,False,-37.9328961,145.4406032
node/2123503874,Bench,bench,bench,,,,,,False,-37.9333582,145.440666
node/2123503875,Bench,bench,bench,,,,,,False,-37.9332013,145.4406238
node/2125873278,Bench,bench,bench,,,,,,False,-37.786055,145.3123918
node/2133525862,Bench,bench,bench,,,,,,False,-37.9315046,145.0814831
node/2138397471,Bench,bench,bench,,,,,,False,-37.802187,144.983515
