osm_id,name,amenity_type,amenity,wheelchair,toilets:wheelchair,opening_hours,operator,description,is_accessible,latitude,longitude
way/301069832,Accessible Toilet,accessible_toilet,toilets,,,,City of Banyule,,True,-37.6919335,145.081216
node/301363626,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7252588,144.9575255
node/301373712,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7202532,144.9604833
node/302210905,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.8294449,144.9799076
node/302571953,Accessible Toilet,accessible_toilet,toilets,yes,,24/7,,,True,-37.802418,144.979111
node/305075011,Toilet 124,accessible_toilet,toilets,no,,24/7,,,True,-37.80944,144.973057
node/306574653,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7195302,145.1424335
node/307365728,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7267549,145.1127258
way/307404819,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7859335,144.9822493
node/307956749,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7536214,145.1158797
node/308435391,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.8347557,144.9657978
way/308550427,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-38.1464227,145.1173703
node/310165002,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9770038,145.0315842
node/311429156,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8362651,145.0860377
node/311673325,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7549863,145.0080644
way/311847069,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7907645,145.0128265
node/311908912,Accessible Toilet,accessible_toilet,toilets,no,,,,,True,-37.8040188,144.9590003
node/312111605,Accessible Toilet,accessible_toilet,toilets,limited,,,,,True,-37.7566148,145.0742291
node/313108214,Accessible Toilet,accessible_toilet,toilets,designated,,,,,True,-37.86,145.3809263
node/313108216,Accessible Toilet,accessible_toilet,toilets,designated,,,,,True,-37.8262376,145.4057546
node/313429707,Accessible Toilet,accessible_toilet,toilets,yes,,Mo-Su 06:00-21:00,,,True,-37.7046506,144.9145448
way/313934006,Simpson Park Community Facility,accessible_toilet,toilets,yes,,09:00-17:00,,,True,-37.8244392,145.200483
node/315676319,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8463767,145.1436812
node/319157917,Accessible Toilet,accessible_toilet,toilets,yes,,,Melbourne City Council,,True,-37.8062577,144.969196
node/323857221,Public Toilets,accessible_toilet,toilets,yes,,,,,True,-37.7590831,145.0011583
way/324163655,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7341038,145.139944
way/324163657,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7343143,145.1421438
node/324209644,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9057058,145.2011184
node/331120780,Tirhatuan Park Public Restroom,accessible_toilet,toilets,yes,,,,,True,-37.9462289,145.2228649
way/338795091,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8251394,144.9969532
way/339312070,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.4508309,144.9142271
node/340189977,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.731941,145.2414224
node/348140972,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8738609,145.1479275
node/348189212,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.6284001,144.720969
node/354163710,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9224621,145.043359
node/356493973,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8736472,145.3772031
node/356631072,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.8816485,145.359314
node/357080124,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-38.3290893,144.6955876
way/358304352,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.740606,145.0021151
way/361657332,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7036831,145.0392094
way/361748843,Accessible Toilet,accessible_toilet,toilets,limited,,,moreland city council,,True,-37.759928,144.9642269
way/362189952,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7458381,144.998319
way/362402963,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7660267,144.9804473
way/362402964,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.766031,144.9804802
node/365531940,Accessible Toilet,accessible_toilet,toilets,limited,,24/7,,,True,-37.8871538,145.3701571
node/366885817,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7656884,144.9519303
node/368131639,Public Urinals,accessible_toilet,toilets,,no,,,Urinals only,True,-37.7930152,144.9740095
way/382986490,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.6497993,145.1180633
