sensor_id,day_of_week,hour,avg_count,median_count,p25_count,p75_count,max_count,sample_count,day_name,crowd_level,is_quiet_hour,sensor_description,lat,lon,suburb_id,suburb_name,location_type
117,0,1,18.7,14.0,9.0,23.0,78,101,Monday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,2,7.7,7.0,5.0,9.0,27,99,Monday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,3,5.8,5.0,3.0,7.0,23,97,Monday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,4,4.9,5.0,3.0,6.0,14,100,Monday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,5,14.7,15.0,11.0,18.0,29,101,Monday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,6,51.8,47.0,38.0,65.0,148,101,Monday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,7,130.2,138.0,120.0,155.0,188,101,Monday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,8,363.6,396.0,347.0,438.0,523,101,Monday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,9,256.1,264.0,236.0,291.0,443,101,Monday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,10,214.9,209.0,184.0,235.0,555,101,Monday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,11,230.7,227.0,199.0,250.0,506,101,Monday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,12,353.5,354.0,327.0,389.0,532,101,Monday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,13,368.7,365.0,334.0,389.0,716,101,Monday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,14,298.6,277.0,246.5,317.2,1248,102,Monday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,15,284.8,273.0,243.8,301.8,842,102,Monday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,16,347.1,333.5,302.0,379.0,713,102,Monday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,17,504.8,510.0,463.2,564.5,849,102,Monday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,18,354.1,303.0,263.2,372.8,1484,102,Monday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,19,191.3,176.5,140.0,226.0,376,102,Monday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,20,153.5,139.0,114.5,175.0,357,102,Monday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,21,124.2,110.0,88.0,133.5,508,103,Monday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,22,118.9,84.0,68.2,135.0,499,102,Monday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,0,23,66.1,38.0,28.2,61.8,298,102,Monday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,0,25.9,21.0,13.2,26.8,207,102,Tuesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,1,14.4,12.5,9.0,19.0,45,102,Tuesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,2,7.3,6.0,4.0,9.0,24,102,Tuesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,3,4.6,4.0,3.0,6.0,16,95,Tuesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,4,4.4,4.0,2.2,5.8,25,98,Tuesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,5,16.7,16.0,13.0,20.0,37,102,Tuesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,6,66.9,70.0,54.0,84.8,105,102,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,7,170.4,181.5,157.2,196.0,232,102,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,8,503.6,534.0,478.0,572.5,657,102,Tuesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,9,322.4,329.5,300.0,349.8,546,102,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,10,227.3,224.0,197.2,244.0,405,102,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,11,240.2,240.0,203.2,273.0,377,102,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,12,411.8,400.5,360.0,446.8,2016,102,Tuesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,13,396.8,402.5,364.5,439.0,870,102,Tuesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,14,302.2,302.0,269.0,340.8,433,102,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,15,312.0,304.5,283.2,343.8,483,102,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,16,432.5,441.5,393.2,473.8,710,102,Tuesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,17,678.2,692.0,630.0,753.5,1090,102,Tuesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,18,399.7,385.0,336.5,447.0,719,102,Tuesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,19,247.4,223.5,176.8,292.8,696,102,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,20,199.3,174.0,139.2,234.8,990,102,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,21,166.4,139.0,118.0,167.0,1181,103,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,22,174.0,129.0,92.0,198.5,1275,103,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,1,23,106.3,58.0,38.0,121.0,824,103,Tuesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,0,45.1,27.0,16.0,36.5,1380,103,Wednesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,1,25.2,15.0,12.0,20.0,607,103,Wednesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,2,10.0,8.0,5.0,11.0,165,102,Wednesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,3,5.4,4.0,2.0,6.0,76,97,Wednesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,4,4.2,3.0,2.0,5.0,39,95,Wednesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,5,17.5,17.5,14.0,21.0,42,102,Wednesday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,6,70.7,74.0,58.0,86.0,109,103,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,7,166.5,174.0,153.5,187.0,242,104,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,8,476.9,491.0,456.8,529.2,677,104,Wednesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,9,311.0,319.0,292.8,348.8,472,104,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,10,234.8,231.5,210.2,261.2,365,104,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,11,256.3,255.0,226.0,287.2,414,104,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,12,409.6,416.5,388.8,453.2,549,104,Wednesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,13,400.4,412.0,374.8,442.0,543,104,Wednesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,14,310.1,310.0,279.8,350.8,419,104,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,15,321.9,317.0,282.8,356.0,541,104,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,16,439.4,437.5,389.0,477.2,862,104,Wednesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,17,686.0,677.5,618.8,739.5,1552,104,Wednesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,18,445.8,414.0,357.5,480.8,1295,104,Wednesday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,19,274.8,235.5,201.8,335.0,995,104,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,20,202.2,183.0,150.0,232.8,860,104,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,21,187.4,164.0,137.0,201.0,936,104,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,22,232.7,157.0,118.0,263.5,1954,103,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,2,23,129.6,74.0,48.5,155.0,1399,103,Wednesday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,0,45.4,27.0,20.5,40.5,1062,103,Thursday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,1,24.0,15.0,12.0,21.0,628,103,Thursday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,2,11.6,8.0,5.0,11.5,233,103,Thursday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,3,5.7,5.0,2.0,6.0,63,97,Thursday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,4,6.0,5.0,3.0,7.0,49,102,Thursday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,5,18.8,19.0,15.0,22.0,35,103,Thursday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,6,70.2,71.0,61.5,83.5,106,103,Thursday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,7,168.7,174.0,155.5,189.0,274,103,Thursday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,8,515.9,533.0,503.5,569.5,658,103,Thursday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,9,354.3,348.0,325.0,384.0,491,103,Thursday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,10,248.7,245.0,222.5,268.5,466,103,Thursday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,11,268.4,263.0,240.5,294.5,418,103,Thursday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,12,428.3,428.0,398.0,468.5,614,103,Thursday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,13,421.1,429.0,382.5,463.0,600,103,Thursday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,14,336.8,337.0,300.5,372.0,492,103,Thursday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,15,345.5,346.0,308.5,379.5,511,103,Thursday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,16,472.5,470.0,432.0,518.5,681,103,Thursday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,17,746.3,740.0,674.5,840.5,1061,103,Thursday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,18,523.6,490.0,423.5,575.5,1057,103,Thursday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,19,327.2,309.0,235.0,399.5,721,103,Thursday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,20,237.9,232.0,187.0,275.5,426,103,Thursday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,21,216.6,198.0,164.8,254.5,407,104,Thursday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,22,282.6,226.0,161.0,321.5,920,103,Thursday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,3,23,159.9,126.0,73.0,221.5,580,103,Thursday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,0,50.3,41.0,32.0,56.0,225,103,Friday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,1,26.2,25.0,18.0,31.8,71,102,Friday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,2,14.3,13.0,10.0,17.0,57,102,Friday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,3,8.0,7.0,5.0,10.0,33,101,Friday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,4,6.3,5.0,3.0,7.0,51,100,Friday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,5,17.8,17.0,14.0,21.0,40,102,Friday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,6,60.8,64.0,48.5,72.0,104,103,Friday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,7,118.7,119.0,111.0,133.5,175,103,Friday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,8,318.7,330.0,293.5,357.0,495,103,Friday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,9,272.5,269.0,240.0,298.0,719,103,Friday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,10,235.9,223.0,202.5,250.5,511,103,Friday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,11,269.7,257.0,225.5,294.5,702,103,Friday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,12,376.7,360.0,322.5,392.5,875,103,Friday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,13,369.6,360.0,333.5,385.5,903,103,Friday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,14,333.3,323.0,298.0,368.5,557,103,Friday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,15,339.9,338.0,310.5,375.5,515,103,Friday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,16,412.7,406.0,371.0,463.0,690,103,Friday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,17,591.4,557.0,495.0,670.5,1007,103,Friday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,18,585.8,483.0,418.0,680.5,1981,103,Friday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,19,426.2,406.0,324.0,493.0,784,103,Friday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,20,310.7,300.0,253.0,350.0,711,103,Friday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,21,277.3,253.0,226.8,304.0,794,104,Friday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,22,463.4,368.0,266.5,527.0,1463,103,Friday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,4,23,316.6,264.0,177.0,410.0,1576,103,Friday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,0,105.3,95.0,77.5,123.5,299,103,Saturday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,1,56.6,53.0,38.0,69.0,141,103,Saturday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,2,28.4,26.0,20.0,33.5,118,103,Saturday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,3,14.2,13.0,9.0,18.0,35,103,Saturday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,4,8.8,8.0,5.0,12.0,50,100,Saturday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,5,12.1,12.0,8.0,15.0,31,99,Saturday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,6,35.8,37.0,28.0,43.2,72,100,Saturday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,7,58.8,56.5,45.0,70.0,131,100,Saturday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,8,103.9,97.5,87.0,113.0,247,100,Saturday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,9,173.7,158.0,138.0,192.0,741,101,Saturday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,10,229.8,213.0,188.0,250.0,569,101,Saturday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,11,283.3,265.0,227.0,315.0,891,101,Saturday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,12,349.0,319.0,280.0,373.0,1004,101,Saturday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,13,340.5,326.0,289.0,388.0,820,101,Saturday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,14,349.2,341.0,290.0,407.0,740,101,Saturday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,15,396.6,357.0,320.0,429.0,859,101,Saturday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,16,461.5,431.0,350.0,515.0,1149,101,Saturday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,17,498.4,481.0,398.0,538.0,1110,101,Saturday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,18,576.4,526.0,406.0,635.0,1522,101,Saturday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,19,514.2,458.0,391.0,574.0,1258,101,Saturday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,20,391.3,355.0,291.0,422.0,1858,101,Saturday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,21,323.0,297.5,253.0,353.5,916,102,Saturday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,22,491.0,376.0,296.0,545.0,2749,101,Saturday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,5,23,326.5,308.5,203.5,435.8,743,100,Saturday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,0,134.9,121.0,102.0,153.0,574,101,Sunday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,1,73.6,71.0,58.5,86.8,130,102,Sunday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,2,36.8,35.0,30.0,42.8,79,102,Sunday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,3,21.4,22.0,15.8,26.0,59,104,Sunday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,4,11.7,10.0,7.0,16.0,49,101,Sunday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,5,17.8,11.0,7.0,14.8,469,102,Sunday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,6,36.4,19.0,15.0,26.0,1037,102,Sunday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,7,65.4,42.0,32.2,53.0,953,102,Sunday,Low,True,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,8,106.6,81.0,72.2,99.8,962,102,Sunday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,9,200.7,150.0,131.0,187.8,1780,102,Sunday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,10,264.4,208.0,181.0,261.8,1997,102,Sunday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,11,301.5,257.5,211.5,321.2,1686,102,Sunday,Moderate,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,12,340.7,298.0,254.0,392.8,1051,102,Sunday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,13,339.0,322.5,257.2,388.2,866,102,Sunday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
117,6,14,358.2,307.0,259.5,403.5,1547,102,Sunday,High,False,114 Flinders Street Car Park Footpath,-37.81629332,144.97090877,206041503,Melbourne CBD - East,Outdoor
