stop_id,hour,departure_count,mode,avg_departures_per_hour
3266,10,27,bus,5.4
3263,10,27,bus,5.4
3260,10,27,bus,5.4
3259,10,27,bus,5.4
3258,10,27,bus,5.4
3257,10,27,bus,5.4
3256,10,27,bus,5.4
3255,10,27,bus,5.4
3254,10,27,bus,5.4
11385,10,30,bus,6.0
11389,10,30,bus,6.0
2534,10,30,bus,6.0
2533,10,42,bus,8.4
2532,10,42,bus,8.4
21339,10,12,bus,2.4
21341,10,12,bus,2.4
21343,10,12,bus,2.4
1418,10,40,bus,8.0
1419,10,28,bus,5.6
1420,10,28,bus,5.6
1421,10,24,bus,4.8
1422,10,28,bus,5.6
1423,10,28,bus,5.6
20283,10,28,bus,5.6
18765,5,48,bus,9.6
2542,5,36,bus,7.2
2543,5,36,bus,7.2
2544,5,36,bus,7.2
2545,5,36,bus,7.2
2546,5,36,bus,7.2
2547,5,36,bus,7.2
2548,5,24,bus,4.8
2549,5,24,bus,4.8
2550,5,24,bus,4.8
2551,5,24,bus,4.8
2552,5,24,bus,4.8
2553,5,24,bus,4.8
2554,5,24,bus,4.8
2555,5,24,bus,4.8
2556,5,24,bus,4.8
2557,5,24,bus,4.8
2558,5,24,bus,4.8
2559,5,24,bus,4.8
2560,5,24,bus,4.8
2561,5,24,bus,4.8
3902,5,33,bus,6.6
3903,5,45,bus,9.0
5908,5,45,bus,9.0
3905,5,45,bus,9.0
22608,5,24,bus,4.8
21169,5,24,bus,4.8
2563,5,29,bus,5.8
2562,5,29,bus,5.8
2564,5,29,bus,5.8
2565,5,24,bus,4.8
2566,5,12,bus,2.4
2567,5,12,bus,2.4
2568,5,12,bus,2.4
2569,5,12,bus,2.4
19586,5,12,bus,2.4
19585,5,12,bus,2.4
19584,5,12,bus,2.4
19508,5,12,bus,2.4
19507,5,12,bus,2.4
40799,5,24,bus,4.8
40953,5,24,bus,4.8
5887,5,40,bus,8.0
5886,5,40,bus,8.0
5885,5,40,bus,8.0
5884,5,28,bus,5.6
5883,5,28,bus,5.6
3811,5,24,bus,4.8
3810,5,24,bus,4.8
3809,5,24,bus,4.8
3808,5,24,bus,4.8
3807,5,24,bus,4.8
3806,5,24,bus,4.8
3801,5,24,bus,4.8
3800,5,24,bus,4.8
3799,5,24,bus,4.8
3798,5,24,bus,4.8
23378,5,12,bus,2.4
3793,5,12,bus,2.4
3792,5,12,bus,2.4
3791,5,12,bus,2.4
3790,5,12,bus,2.4
3789,5,12,bus,2.4
3788,5,12,bus,2.4
3787,5,12,bus,2.4
3786,5,12,bus,2.4
2566,6,48,bus,9.6
2567,6,48,bus,9.6
2568,6,48,bus,9.6
2569,6,48,bus,9.6
19586,6,48,bus,9.6
19585,6,48,bus,9.6
19584,6,36,bus,7.2
19508,6,36,bus,7.2
19507,6,36,bus,7.2
40799,6,120,bus,24.0
23378,6,36,bus,7.2
3793,6,36,bus,7.2
3792,6,36,bus,7.2
3791,6,36,bus,7.2
3790,6,36,bus,7.2
3789,6,36,bus,7.2
3788,6,24,bus,4.8
3787,6,24,bus,4.8
3786,6,24,bus,4.8
18765,6,72,bus,14.4
2548,6,60,bus,12.0
2549,6,60,bus,12.0
2550,6,60,bus,12.0
2551,6,60,bus,12.0
2552,6,60,bus,12.0
2553,6,60,bus,12.0
2554,6,60,bus,12.0
2555,6,60,bus,12.0
2556,6,60,bus,12.0
2557,6,48,bus,9.6
2558,6,48,bus,9.6
2559,6,48,bus,9.6
2560,6,48,bus,9.6
2561,6,48,bus,9.6
3902,6,72,bus,14.4
3903,6,120,bus,24.0
5908,6,133,bus,26.6
3905,6,133,bus,26.6
22608,6,48,bus,9.6
21169,6,108,bus,21.6
2563,6,62,bus,12.4
2562,6,50,bus,10.0
2564,6,50,bus,10.0
2565,6,36,bus,7.2
19547,6,36,bus,7.2
19510,6,36,bus,7.2
19509,6,36,bus,7.2
19668,6,36,bus,7.2
19588,6,36,bus,7.2
19587,6,36,bus,7.2
6612,6,36,bus,7.2
6611,6,36,bus,7.2
6609,6,36,bus,7.2
6608,6,36,bus,7.2
3814,6,29,bus,5.8
3813,6,29,bus,5.8
20161,6,29,bus,5.8
22609,6,60,bus,12.0
40953,6,24,bus,4.8
5887,6,101,bus,20.2
5886,6,101,bus,20.2
5885,6,77,bus,15.4
5884,6,48,bus,9.6
5883,6,48,bus,9.6
3811,6,24,bus,4.8
3810,6,24,bus,4.8
3809,6,24,bus,4.8
3808,6,24,bus,4.8
3807,6,24,bus,4.8
3806,6,24,bus,4.8
3801,6,24,bus,4.8
3800,6,24,bus,4.8
3799,6,24,bus,4.8
3798,6,24,bus,4.8
2542,6,48,bus,9.6
2543,6,48,bus,9.6
2544,6,48,bus,9.6
2545,6,48,bus,9.6
2546,6,48,bus,9.6
2547,6,48,bus,9.6
3788,7,48,bus,9.6
3787,7,48,bus,9.6
3786,7,48,bus,9.6
18765,7,144,bus,28.8
19584,7,60,bus,12.0
19508,7,60,bus,12.0
19507,7,60,bus,12.0
20474,7,204,bus,40.8
40799,7,180,bus,36.0
3814,7,72,bus,14.4
3813,7,72,bus,14.4
20161,7,70,bus,14.0
22609,7,108,bus,21.6
40953,7,48,bus,9.6
5887,7,124,bus,24.8
5886,7,124,bus,24.8
5885,7,119,bus,23.8
5884,7,70,bus,14.0
5883,7,70,bus,14.0
3811,7,48,bus,9.6
3810,7,48,bus,9.6
3809,7,48,bus,9.6
3808,7,48,bus,9.6
3807,7,48,bus,9.6
3806,7,48,bus,9.6
3801,7,48,bus,9.6
3800,7,48,bus,9.6
3799,7,48,bus,9.6
3798,7,48,bus,9.6
23378,7,48,bus,9.6
3793,7,48,bus,9.6
3792,7,48,bus,9.6
3791,7,36,bus,7.2
3790,7,36,bus,7.2
3789,7,36,bus,7.2
2562,7,86,bus,17.2
2564,7,86,bus,17.2
2565,7,72,bus,14.4
2566,7,60,bus,12.0
2567,7,60,bus,12.0
2568,7,60,bus,12.0
2569,7,60,bus,12.0
19586,7,60,bus,12.0
19585,7,48,bus,9.6
20465,7,216,bus,43.2
19547,7,60,bus,12.0
19510,7,60,bus,12.0
19509,7,60,bus,12.0
19668,7,60,bus,12.0
19588,7,60,bus,12.0
19587,7,60,bus,12.0
6612,7,48,bus,9.6
6611,7,48,bus,9.6
6609,7,48,bus,9.6
6608,7,48,bus,9.6
2557,7,84,bus,16.8
2558,7,84,bus,16.8
2559,7,84,bus,16.8
2560,7,84,bus,16.8
2561,7,84,bus,16.8
3902,7,103,bus,20.6
3903,7,175,bus,35.0
5908,7,197,bus,39.4
3905,7,197,bus,39.4
22608,7,72,bus,14.4
21169,7,156,bus,31.2
2563,7,74,bus,14.8
20459,7,156,bus,31.2
20462,7,204,bus,40.8
2542,7,96,bus,19.2
2543,7,96,bus,19.2
2544,7,96,bus,19.2
2545,7,84,bus,16.8
2546,7,84,bus,16.8
2547,7,84,bus,16.8
2548,7,84,bus,16.8
2549,7,84,bus,16.8
2550,7,84,bus,16.8
2551,7,84,bus,16.8
2552,7,84,bus,16.8
2553,7,84,bus,16.8
2554,7,72,bus,14.4
2555,7,72,bus,14.4
2556,7,72,bus,14.4
3791,8,60,bus,12.0
3790,8,60,bus,12.0
3789,8,60,bus,12.0
3788,8,60,bus,12.0
3787,8,60,bus,12.0
3786,8,48,bus,9.6
18765,8,120,bus,24.0
40953,8,60,bus,12.0
5887,8,149,bus,29.8
5886,8,149,bus,29.8
5885,8,131,bus,26.2
5884,8,89,bus,17.8
5883,8,89,bus,17.8
3811,8,60,bus,12.0
3810,8,48,bus,9.6
3809,8,48,bus,9.6
3808,8,48,bus,9.6
3807,8,48,bus,9.6
3806,8,48,bus,9.6
3801,8,48,bus,9.6
3800,8,48,bus,9.6
3799,8,48,bus,9.6
3798,8,48,bus,9.6
23378,8,48,bus,9.6
3793,8,48,bus,9.6
3792,8,48,bus,9.6
19585,8,84,bus,16.8
19584,8,84,bus,16.8
19508,8,84,bus,16.8
19507,8,84,bus,16.8
6612,8,60,bus,12.0
6611,8,60,bus,12.0
6609,8,48,bus,9.6
6608,8,48,bus,9.6
3814,8,60,bus,12.0
3813,8,60,bus,12.0
20161,8,60,bus,12.0
22609,8,96,bus,19.2
2566,8,96,bus,19.2
2567,8,96,bus,19.2
2568,8,84,bus,16.8
2569,8,84,bus,16.8
19586,8,72,bus,14.4
19547,8,48,bus,9.6
19510,8,48,bus,9.6
19509,8,48,bus,9.6
19668,8,48,bus,9.6
19588,8,48,bus,9.6
19587,8,48,bus,9.6
2563,8,111,bus,22.2
2562,8,99,bus,19.8
2564,8,99,bus,19.8
2565,8,84,bus,16.8
3786,9,60,bus,12.0
18765,9,108,bus,21.6
3902,8,107,bus,21.4
3903,8,191,bus,38.2
5908,8,206,bus,41.2
3905,8,206,bus,41.2
22608,8,84,bus,16.8
21169,8,180,bus,36.0
3810,9,60,bus,12.0
3809,9,60,bus,12.0
3808,9,48,bus,9.6
3807,9,48,bus,9.6
3806,9,48,bus,9.6
3801,9,48,bus,9.6
3800,9,48,bus,9.6
3799,9,48,bus,9.6
3798,9,48,bus,9.6
23378,9,48,bus,9.6
3793,9,48,bus,9.6
3792,9,48,bus,9.6
3791,9,48,bus,9.6
3790,9,48,bus,9.6
3789,9,48,bus,9.6
3788,9,48,bus,9.6
3787,9,48,bus,9.6
2554,8,84,bus,16.8
2555,8,84,bus,16.8
2556,8,84,bus,16.8
2557,8,84,bus,16.8
2558,8,84,bus,16.8
2559,8,84,bus,16.8
2560,8,72,bus,14.4
2561,8,72,bus,14.4
6609,9,60,bus,12.0
6608,9,48,bus,9.6
3814,9,63,bus,12.6
3813,9,62,bus,12.4
20161,9,64,bus,12.8
22609,9,96,bus,19.2
40953,9,48,bus,9.6
5887,9,138,bus,27.6
5886,9,138,bus,27.6
5885,9,119,bus,23.8
5884,9,71,bus,14.2
5883,9,71,bus,14.2
3811,9,48,bus,9.6
2545,8,84,bus,16.8
2546,8,84,bus,16.8
2547,8,84,bus,16.8
2548,8,84,bus,16.8
2549,8,84,bus,16.8
2550,8,84,bus,16.8
2551,8,84,bus,16.8
2552,8,72,bus,14.4
2553,8,72,bus,14.4
19547,9,48,bus,9.6
19510,9,48,bus,9.6
19509,9,48,bus,9.6
19668,9,48,bus,9.6
19588,9,48,bus,9.6
19587,9,48,bus,9.6
6612,9,48,bus,9.6
6611,9,48,bus,9.6
2542,8,72,bus,14.4
2543,8,72,bus,14.4
2544,8,72,bus,14.4
18765,10,108,bus,21.6
19586,9,84,bus,16.8
19585,9,84,bus,16.8
19584,9,84,bus,16.8
19508,9,84,bus,16.8
19507,9,84,bus,16.8
3808,10,48,bus,9.6
3807,10,48,bus,9.6
3806,10,48,bus,9.6
3801,10,48,bus,9.6
3800,10,48,bus,9.6
3799,10,48,bus,9.6
3798,10,48,bus,9.6
23378,10,48,bus,9.6
3793,10,48,bus,9.6
3792,10,48,bus,9.6
3791,10,48,bus,9.6
3790,10,48,bus,9.6
3789,10,48,bus,9.6
3788,10,48,bus,9.6
3787,10,48,bus,9.6
3786,10,48,bus,9.6
2568,9,84,bus,16.8
2569,9,72,bus,14.4
6608,10,48,bus,9.6
3814,10,65,bus,13.0
3813,10,65,bus,13.0
20161,10,65,bus,13.0
22609,10,96,bus,19.2
40953,10,48,bus,9.6
5887,10,138,bus,27.6
5886,10,138,bus,27.6
5885,10,119,bus,23.8
5884,10,71,bus,14.2
5883,10,71,bus,14.2
3811,10,48,bus,9.6
3810,10,48,bus,9.6
3809,10,48,bus,9.6
2562,9,87,bus,17.4
2564,9,87,bus,17.4
2565,9,72,bus,14.4
2566,9,72,bus,14.4
2567,9,72,bus,14.4
19547,10,48,bus,9.6
19510,10,48,bus,9.6
19509,10,48,bus,9.6
19668,10,48,bus,9.6
19588,10,48,bus,9.6
19587,10,48,bus,9.6
6612,10,48,bus,9.6
6611,10,48,bus,9.6
6609,10,48,bus,9.6
2560,9,72,bus,14.4
2561,9,72,bus,14.4
3902,9,95,bus,19.0
3903,9,167,bus,33.4
5908,9,186,bus,37.2
3905,9,186,bus,37.2
22608,9,72,bus,14.4
21169,9,168,bus,33.6
2563,9,75,bus,15.0
2552,9,72,bus,14.4
2553,9,72,bus,14.4
2554,9,72,bus,14.4
2555,9,60,bus,12.0
2556,9,60,bus,12.0
2557,9,60,bus,12.0
2558,9,60,bus,12.0
2559,9,60,bus,12.0
3808,11,48,bus,9.6
3807,11,48,bus,9.6
3806,11,48,bus,9.6
3801,11,48,bus,9.6
3800,11,48,bus,9.6
3799,11,48,bus,9.6
3798,11,48,bus,9.6
23378,11,48,bus,9.6
3793,11,48,bus,9.6
3792,11,48,bus,9.6
3791,11,48,bus,9.6
3790,11,48,bus,9.6
3789,11,48,bus,9.6
3788,11,48,bus,9.6
3787,11,48,bus,9.6
3786,11,48,bus,9.6
18765,11,96,bus,19.2
2542,9,60,bus,12.0
2543,9,60,bus,12.0
2544,9,60,bus,12.0
2545,9,60,bus,12.0
2546,9,60,bus,12.0
2547,9,60,bus,12.0
2548,9,60,bus,12.0
2549,9,60,bus,12.0
2550,9,60,bus,12.0
2551,9,60,bus,12.0
6608,11,48,bus,9.6
3814,11,63,bus,12.6
3813,11,63,bus,12.6
20161,11,63,bus,12.6
22609,11,96,bus,19.2
40953,11,48,bus,9.6
5887,11,138,bus,27.6
5886,11,138,bus,27.6
5885,11,119,bus,23.8
5884,11,71,bus,14.2
5883,11,71,bus,14.2
3811,11,48,bus,9.6
3810,11,48,bus,9.6
3809,11,48,bus,9.6
19547,11,48,bus,9.6
19510,11,48,bus,9.6
19509,11,48,bus,9.6
19668,11,48,bus,9.6
19588,11,48,bus,9.6
19587,11,48,bus,9.6
6612,11,48,bus,9.6
6611,11,48,bus,9.6
6609,11,48,bus,9.6
2569,10,60,bus,12.0
19586,10,60,bus,12.0
19585,10,60,bus,12.0
19584,10,60,bus,12.0
19508,10,48,bus,9.6
19507,10,48,bus,9.6
2563,10,75,bus,15.0
2562,10,63,bus,12.6
2564,10,63,bus,12.6
2565,10,48,bus,9.6
2566,10,48,bus,9.6
2567,10,48,bus,9.6
2568,10,48,bus,9.6
3808,12,48,bus,9.6
3807,12,48,bus,9.6
3806,12,48,bus,9.6
3801,12,48,bus,9.6
3800,12,48,bus,9.6
3799,12,48,bus,9.6
3798,12,48,bus,9.6
23378,12,48,bus,9.6
3793,12,48,bus,9.6
3792,12,48,bus,9.6
3791,12,48,bus,9.6
3790,12,48,bus,9.6
3789,12,48,bus,9.6
3788,12,48,bus,9.6
3787,12,48,bus,9.6
3786,12,48,bus,9.6
18765,12,84,bus,16.8
2555,10,48,bus,9.6
2556,10,48,bus,9.6
2557,10,48,bus,9.6
2558,10,48,bus,9.6
2559,10,48,bus,9.6
2560,10,48,bus,9.6
2561,10,48,bus,9.6
3902,10,71,bus,14.2
3903,10,119,bus,23.8
5908,10,138,bus,27.6
3905,10,138,bus,27.6
22608,10,48,bus,9.6
21169,10,144,bus,28.8
6608,12,48,bus,9.6
3814,12,62,bus,12.4
3813,12,63,bus,12.6
20161,12,63,bus,12.6
22609,12,96,bus,19.2
40953,12,48,bus,9.6
5887,12,138,bus,27.6
5886,12,138,bus,27.6
5885,12,119,bus,23.8
5884,12,71,bus,14.2
5883,12,71,bus,14.2
3811,12,48,bus,9.6
3810,12,36,bus,7.2
3809,12,36,bus,7.2
2542,10,48,bus,9.6
2543,10,48,bus,9.6
2544,10,48,bus,9.6
2545,10,48,bus,9.6
2546,10,48,bus,9.6
2547,10,48,bus,9.6
2548,10,48,bus,9.6
2549,10,48,bus,9.6
2550,10,48,bus,9.6
2551,10,48,bus,9.6
2552,10,48,bus,9.6
2553,10,48,bus,9.6
2554,10,48,bus,9.6
19547,12,48,bus,9.6
19510,12,48,bus,9.6
19509,12,48,bus,9.6
19668,12,48,bus,9.6
19588,12,48,bus,9.6
19587,12,48,bus,9.6
6612,12,48,bus,9.6
6611,12,48,bus,9.6
6609,12,36,bus,7.2
19508,11,48,bus,9.6
19507,11,48,bus,9.6
18765,13,96,bus,19.2
2562,11,63,bus,12.6
2564,11,63,bus,12.6
2565,11,48,bus,9.6
2566,11,48,bus,9.6
2567,11,48,bus,9.6
2568,11,48,bus,9.6
2569,11,48,bus,9.6
19586,11,48,bus,9.6
19585,11,48,bus,9.6
19584,11,48,bus,9.6
3810,13,48,bus,9.6
3809,13,48,bus,9.6
3808,13,48,bus,9.6
3807,13,48,bus,9.6
3806,13,48,bus,9.6
3801,13,48,bus,9.6
3800,13,48,bus,9.6
3799,13,48,bus,9.6
3798,13,48,bus,9.6
23378,13,48,bus,9.6
3793,13,48,bus,9.6
3792,13,48,bus,9.6
3791,13,48,bus,9.6
3790,13,48,bus,9.6
3789,13,48,bus,9.6
3788,13,48,bus,9.6
3787,13,48,bus,9.6
3786,13,48,bus,9.6
2555,11,48,bus,9.6
2556,11,48,bus,9.6
2557,11,48,bus,9.6
2558,11,48,bus,9.6
2559,11,48,bus,9.6
2560,11,48,bus,9.6
2561,11,48,bus,9.6
3902,11,71,bus,14.2
3903,11,119,bus,23.8
5908,11,138,bus,27.6
3905,11,138,bus,27.6
22608,11,48,bus,9.6
21169,11,144,bus,28.8
2563,11,63,bus,12.6
6609,13,48,bus,9.6
6608,13,48,bus,9.6
3814,13,63,bus,12.6
3813,13,63,bus,12.6
20161,13,63,bus,12.6
22609,13,96,bus,19.2
40953,13,48,bus,9.6
5887,13,138,bus,27.6
5886,13,138,bus,27.6
5885,13,119,bus,23.8
5884,13,71,bus,14.2
5883,13,71,bus,14.2
3811,13,48,bus,9.6
2542,11,48,bus,9.6
2543,11,48,bus,9.6
2544,11,48,bus,9.6
2545,11,48,bus,9.6
2546,11,48,bus,9.6
2547,11,48,bus,9.6
2548,11,48,bus,9.6
2549,11,48,bus,9.6
2550,11,48,bus,9.6
2551,11,48,bus,9.6
2552,11,48,bus,9.6
2553,11,48,bus,9.6
2554,11,48,bus,9.6
20459,13,156,bus,31.2
20462,13,192,bus,38.4
20465,13,192,bus,38.4
19547,13,48,bus,9.6
19510,13,48,bus,9.6
19509,13,48,bus,9.6
19668,13,48,bus,9.6
19588,13,48,bus,9.6
19587,13,48,bus,9.6
6612,13,48,bus,9.6
6611,13,48,bus,9.6
19508,12,48,bus,9.6
19507,12,48,bus,9.6
18765,14,96,bus,19.2
2562,12,63,bus,12.6
2564,12,63,bus,12.6
2565,12,48,bus,9.6
2566,12,48,bus,9.6
2567,12,48,bus,9.6
2568,12,48,bus,9.6
2569,12,48,bus,9.6
19586,12,48,bus,9.6
19585,12,48,bus,9.6
19584,12,48,bus,9.6
3810,14,48,bus,9.6
3809,14,48,bus,9.6
3808,14,48,bus,9.6
3807,14,48,bus,9.6
3806,14,48,bus,9.6
3801,14,48,bus,9.6
3800,14,48,bus,9.6
3799,14,48,bus,9.6
3798,14,48,bus,9.6
23378,14,48,bus,9.6
3793,14,48,bus,9.6
3792,14,48,bus,9.6
3791,14,48,bus,9.6
3790,14,48,bus,9.6
3789,14,48,bus,9.6
3788,14,48,bus,9.6
3787,14,48,bus,9.6
3786,14,36,bus,7.2
2555,12,48,bus,9.6
2556,12,48,bus,9.6
2557,12,48,bus,9.6
2558,12,48,bus,9.6
2559,12,48,bus,9.6
2560,12,48,bus,9.6
2561,12,48,bus,9.6
3902,12,71,bus,14.2
3903,12,119,bus,23.8
5908,12,138,bus,27.6
3905,12,138,bus,27.6
22608,12,48,bus,9.6
21169,12,144,bus,28.8
2563,12,63,bus,12.6
6609,14,48,bus,9.6
6608,14,48,bus,9.6
3814,14,63,bus,12.6
3813,14,63,bus,12.6
20161,14,63,bus,12.6
22609,14,96,bus,19.2
40953,14,48,bus,9.6
5887,14,138,bus,27.6
5886,14,138,bus,27.6
5885,14,119,bus,23.8
5884,14,71,bus,14.2
5883,14,59,bus,11.8
3811,14,36,bus,7.2
2542,12,48,bus,9.6
2543,12,48,bus,9.6
2544,12,48,bus,9.6
2545,12,48,bus,9.6
2546,12,48,bus,9.6
2547,12,48,bus,9.6
2548,12,48,bus,9.6
2549,12,48,bus,9.6
2550,12,48,bus,9.6
2551,12,48,bus,9.6
2552,12,48,bus,9.6
2553,12,48,bus,9.6
2554,12,48,bus,9.6
19547,14,48,bus,9.6
19510,14,48,bus,9.6
19509,14,48,bus,9.6
19668,14,48,bus,9.6
19588,14,48,bus,9.6
19587,14,48,bus,9.6
6612,14,48,bus,9.6
6611,14,48,bus,9.6
19508,13,48,bus,9.6
19507,13,48,bus,9.6
3786,15,48,bus,9.6
18765,15,96,bus,19.2
2562,13,63,bus,12.6
2564,13,63,bus,12.6
2565,13,48,bus,9.6
2566,13,48,bus,9.6
2567,13,48,bus,9.6
2568,13,48,bus,9.6
2569,13,48,bus,9.6
19586,13,48,bus,9.6
19585,13,48,bus,9.6
19584,13,48,bus,9.6
5883,15,71,bus,14.2
3811,15,48,bus,9.6
3810,15,48,bus,9.6
3809,15,48,bus,9.6
3808,15,48,bus,9.6
3807,15,48,bus,9.6
3806,15,48,bus,9.6
3801,15,48,bus,9.6
3800,15,48,bus,9.6
3799,15,48,bus,9.6
3798,15,48,bus,9.6
23378,15,48,bus,9.6
3793,15,48,bus,9.6
3792,15,36,bus,7.2
3791,15,36,bus,7.2
3790,15,36,bus,7.2
3789,15,36,bus,7.2
3788,15,36,bus,7.2
3787,15,36,bus,7.2
2555,13,48,bus,9.6
2556,13,48,bus,9.6
2557,13,48,bus,9.6
2558,13,48,bus,9.6
2559,13,48,bus,9.6
2560,13,48,bus,9.6
2561,13,48,bus,9.6
3902,13,71,bus,14.2
3903,13,119,bus,23.8
5908,13,142,bus,28.4
3905,13,138,bus,27.6
22608,13,48,bus,9.6
21169,13,144,bus,28.8
2563,13,63,bus,12.6
6609,15,48,bus,9.6
6608,15,48,bus,9.6
3814,15,63,bus,12.6
3813,15,61,bus,12.2
20161,15,61,bus,12.2
22609,15,96,bus,19.2
40953,15,48,bus,9.6
5887,15,143,bus,28.6
5886,15,126,bus,25.2
5885,15,95,bus,19.0
5884,15,59,bus,11.8
2542,13,48,bus,9.6
2543,13,48,bus,9.6
2544,13,48,bus,9.6
2545,13,48,bus,9.6
2546,13,48,bus,9.6
2547,13,48,bus,9.6
2548,13,48,bus,9.6
2549,13,48,bus,9.6
2550,13,48,bus,9.6
2551,13,48,bus,9.6
2552,13,48,bus,9.6
2553,13,48,bus,9.6
2554,13,48,bus,9.6
19547,15,48,bus,9.6
19510,15,48,bus,9.6
19509,15,48,bus,9.6
19668,15,48,bus,9.6
19588,15,48,bus,9.6
19587,15,48,bus,9.6
6612,15,36,bus,7.2
6611,15,36,bus,7.2
19508,14,48,bus,9.6
19507,14,48,bus,9.6
3792,16,48,bus,9.6
3791,16,48,bus,9.6
3790,16,48,bus,9.6
3789,16,48,bus,9.6
3788,16,48,bus,9.6
3787,16,48,bus,9.6
3786,16,48,bus,9.6
18765,16,96,bus,19.2
2562,14,65,bus,13.0
2564,14,65,bus,13.0
2565,14,48,bus,9.6
2566,14,48,bus,9.6
2567,14,48,bus,9.6
2568,14,48,bus,9.6
2569,14,48,bus,9.6
19586,14,48,bus,9.6
19585,14,48,bus,9.6
19584,14,48,bus,9.6
5886,16,167,bus,33.4
5885,16,148,bus,29.6
5884,16,88,bus,17.6
5883,16,83,bus,16.6
3811,16,60,bus,12.0
3810,16,48,bus,9.6
3809,16,48,bus,9.6
3808,16,48,bus,9.6
3807,16,48,bus,9.6
3806,16,48,bus,9.6
3801,16,48,bus,9.6
3800,16,48,bus,9.6
3799,16,48,bus,9.6
3798,16,48,bus,9.6
23378,16,48,bus,9.6
3793,16,36,bus,7.2
2555,14,48,bus,9.6
2556,14,48,bus,9.6
2557,14,48,bus,9.6
2558,14,48,bus,9.6
2559,14,48,bus,9.6
2560,14,48,bus,9.6
2561,14,48,bus,9.6
3902,14,71,bus,14.2
3903,14,119,bus,23.8
5908,14,138,bus,27.6
3905,14,126,bus,25.2
22608,14,48,bus,9.6
21169,14,144,bus,28.8
2563,14,53,bus,10.6
6612,16,72,bus,14.4
6611,16,72,bus,14.4
6609,16,60,bus,12.0
6608,16,60,bus,12.0
3814,16,75,bus,15.0
3813,16,75,bus,15.0
20161,16,75,bus,15.0
22609,16,96,bus,19.2
40953,16,48,bus,9.6
5887,16,150,bus,30.0
2542,14,48,bus,9.6
2543,14,48,bus,9.6
2544,14,48,bus,9.6
2545,14,48,bus,9.6
2546,14,48,bus,9.6
2547,14,48,bus,9.6
2548,14,48,bus,9.6
2549,14,48,bus,9.6
2550,14,48,bus,9.6
2551,14,48,bus,9.6
2552,14,48,bus,9.6
2553,14,48,bus,9.6
2554,14,36,bus,7.2
19547,16,72,bus,14.4
19510,16,72,bus,14.4
19509,16,72,bus,14.4
19668,16,72,bus,14.4
19588,16,60,bus,12.0
19587,16,60,bus,12.0
19508,15,48,bus,9.6
19507,15,48,bus,9.6
3793,17,84,bus,16.8
3792,17,84,bus,16.8
3791,17,84,bus,16.8
3790,17,72,bus,14.4
3789,17,72,bus,14.4
3788,17,72,bus,14.4
3787,17,72,bus,14.4
3786,17,72,bus,14.4
18765,17,120,bus,24.0
2563,15,63,bus,12.6
2562,15,63,bus,12.6
2564,15,63,bus,12.6
2565,15,48,bus,9.6
2566,15,48,bus,9.6
2567,15,48,bus,9.6
2568,15,48,bus,9.6
2569,15,36,bus,7.2
19586,15,36,bus,7.2
19585,15,36,bus,7.2
19584,15,36,bus,7.2
3810,17,84,bus,16.8
3809,17,84,bus,16.8
3808,17,84,bus,16.8
3807,17,84,bus,16.8
3806,17,72,bus,14.4
3801,17,72,bus,14.4
3800,17,72,bus,14.4
3799,17,72,bus,14.4
3798,17,72,bus,14.4
23378,17,72,bus,14.4
2554,15,60,bus,12.0
2555,15,60,bus,12.0
2556,15,48,bus,9.6
2557,15,48,bus,9.6
2558,15,48,bus,9.6
2559,15,48,bus,9.6
2560,15,48,bus,9.6
2561,15,48,bus,9.6
3902,15,71,bus,14.2
3903,15,107,bus,21.4
5908,15,125,bus,25.0
3905,15,141,bus,28.2
22608,15,48,bus,9.6
21169,15,144,bus,28.8
22609,17,132,bus,26.4
40953,17,84,bus,16.8
5887,17,198,bus,39.6
5886,17,186,bus,37.2
5885,17,179,bus,35.8
5884,17,95,bus,19.0
5883,17,100,bus,20.0
3811,17,72,bus,14.4
2542,15,48,bus,9.6
2543,15,48,bus,9.6
2544,15,48,bus,9.6
2545,15,48,bus,9.6
2546,15,48,bus,9.6
2547,15,48,bus,9.6
2548,15,48,bus,9.6
2549,15,48,bus,9.6
2550,15,48,bus,9.6
2551,15,48,bus,9.6
2552,15,48,bus,9.6
2553,15,48,bus,9.6
6609,17,84,bus,16.8
6608,17,84,bus,16.8
3814,17,85,bus,17.0
3813,17,87,bus,17.4
20161,17,87,bus,17.4
2569,16,48,bus,9.6
19586,16,48,bus,9.6
19585,16,48,bus,9.6
19584,16,48,bus,9.6
19508,16,48,bus,9.6
19507,16,48,bus,9.6
19588,17,72,bus,14.4
19587,17,72,bus,14.4
6612,17,72,bus,14.4
6611,17,72,bus,14.4
2563,16,63,bus,12.6
2562,16,63,bus,12.6
2564,16,63,bus,12.6
2565,16,48,bus,9.6
2566,16,48,bus,9.6
2567,16,48,bus,9.6
2568,16,48,bus,9.6
19547,17,72,bus,14.4
19510,17,72,bus,14.4
19509,17,60,bus,12.0
19668,17,60,bus,12.0
2556,16,48,bus,9.6
2557,16,48,bus,9.6
2558,16,48,bus,9.6
2559,16,48,bus,9.6
2560,16,48,bus,9.6
2561,16,48,bus,9.6
3902,16,76,bus,15.2
3903,16,124,bus,24.8
5908,16,143,bus,28.6
3905,16,143,bus,28.6
22608,16,48,bus,9.6
21169,16,156,bus,31.2
3790,18,72,bus,14.4
3789,18,72,bus,14.4
3788,18,72,bus,14.4
3787,18,72,bus,14.4
